公司代號,公司名稱,營業收入(百萬元),毛利率(%)(營業毛利)/(營業收入),營業利益率(%)(營業利益)/(營業收入),稅前純益率(%)(稅前純益)/(營業收入),稅後純益率(%)(稅後純益)/(營業收入)
2939,凱羿-KY,1837.78,27.83,4.97,2.83,0.17
3002,歐格,818.72,24.87,0.84,8.15,6.23
3003,健和興,3382.93,31.75,17.61,14.01,10.85
3004,豐達科,1704.03,19.13,1.97,3,3.51
3005,神基,27837.74,27.94,11.19,11.64,9.59
3006,晶豪科,15267.14,17.35,7.56,8.21,7.1
3008,大立光,55944.49,66.98,57.26,56.65,43.85
3010,華立,59080.92,8.13,3.57,4.46,3.46
3011,今皓,1320.86,8.75,-7.22,-7.64,-6.82
3013,晟銘電,6124.52,9.09,3.13,1.78,1.31
3014,聯陽,4817.83,51.02,23.12,23.31,19.42
3015,全漢,14796.46,13.95,3.12,6.31,4.68
3016,嘉晶,4039.18,6.04,0.28,0.49,0.64
3017,奇鋐,39665.53,15.71,8.22,7.39,5.23
3018,同開,1633.1,8.84,-3.71,-4.88,-4.13
3019,亞光,15760.06,18.61,5.67,5.16,3.86
3021,鴻名,2717.04,21.07,6.28,5.47,3.53
3022,威強電,5947.58,36.01,15.02,21.21,16.75
3023,信邦,21797.54,25.63,12.15,12.51,10.02
3024,憶聲,1280.88,23.45,3.44,5.78,3.4
3025,星通,598.1,55.78,15.85,15.66,13.15
3026,禾伸堂,14830.43,20.78,10.18,10.73,8.29
3027,盛達,849.82,38.76,4.65,4.43,4.1
3028,增你強,34401.17,4.71,1.24,1.61,1.37
3029,零壹,9834.32,10.64,5.13,5.63,4.48
3030,德律,4950.7,54.85,29.03,27.74,22.07
3031,佰鴻,1375.69,27.44,7.83,13.24,9.68
3032,偉訓,9233.17,18.39,6.55,7.72,6.06
3033,威健,58413.4,5.25,1.67,1.6,1.2
3034,聯詠,79955.52,34.97,18.48,18.2,14.78
3035,智原,5495.31,47.31,2.71,5.7,4.66
3036,文曄,353152.2,3.05,1.51,1.36,1.07
3037,欣興,87892.82,14.6,4.57,7.09,6.05
3038,全台,3737.3,21.03,8.94,7.33,6.23
3040,遠見,154.85,55.4,25.36,281.15,257.82
3041,揚智,2071.62,31.75,-17.15,-14.3,-11.63
3042,晶技,11048.39,30.17,14.64,15.47,12.94
3043,科風,1039.27,19.95,-2.49,-4.32,-4.49
3044,健鼎,55547.91,20.07,11.84,13.96,11.03
3045,台灣大,132860.98,23.67,12.08,11.63,9.33
3046,建碁,1756.21,18.81,-3.7,-3.7,-3.72
3047,訊舟,6313.38,25.71,5.87,4.43,3.6
3048,益登,108522.97,2.7,1.2,0.84,0.64
3049,和鑫,3086.4,23.05,13.57,14.99,11.66
3050,鈺德,964.94,39.46,18.95,15.85,14.57
3051,力特,2417.84,18.43,4.9,1.29,0.68
3052,夆典,5217.59,9.3,5.49,5.91,6.18
3054,立萬利,276.88,-9.07,-37.28,-4.95,-4.92
3055,蔚華科,3700.32,14.8,-3.11,-1.03,-0.98
3056,總太,4684.64,32.59,27.25,27.16,21.87
3057,喬鼎,963.41,31.97,-16.06,-3.71,-4.95
3058,立德,4163.62,11.73,-3.48,-2.44,-2.93
3059,華晶科,6102.68,24.94,1.4,3.96,2.65
3060,銘異,3889.51,6.67,-7.17,-6.74,-7.24
3062,建漢,4834.15,7.69,-0.53,0.39,0.49
3090,日電貿,9241.49,17.32,9.59,9.57,6.79
3092,鴻碩,2651.39,24.15,6.01,6.09,4.8
3094,聯傑,233.54,67.13,8.66,16.08,14.32
3130,一零四,1634.48,88.85,17.58,18.51,15.67
3138,耀登,1121.77,42.11,8.92,12.83,9.96
3149,正達,2448.54,-0.37,-17.83,-11.87,-11.97
3164,景岳,325.19,66.23,21.84,23.63,18.52
3167,大量,2427.61,29.5,8.35,18.75,17.12
3189,景碩,27098.47,21.47,4.95,4.15,3.43
3209,全科,41948.82,3.87,1.36,1.37,1.08
3229,晟鈦,390.87,2.06,-44.12,-60.36,-58.92
3231,緯創,845011.84,5.45,1.71,1.99,1.53
3257,虹冠電,1071.45,47.3,25.54,25.74,22.38
3266,昇陽,3216.27,15.73,4.98,5.18,4.45
3296,勝德,2511.74,16.09,1.62,1.96,0.89
3305,昇貿,5280.59,12.72,5.31,4.88,3.38
3308,聯德,329.88,5.64,-18.38,-25.82,-26.51
3311,閎暉,1734,9.48,-10.41,-17.61,-21.12
3312,弘憶股,13678.65,4.94,2.01,1.81,1.44
3321,同泰,1858.64,3.56,-11.91,-14.11,-14.68
3338,泰碩,5257.06,20.22,6.97,6.18,4.28
3346,麗清,4345.85,16.34,0.13,0.36,0.28
3356,奇偶,1157.29,45.96,3.68,14.88,13.94
3376,新日興,15232.78,23.99,17.71,16.05,10.98
3380,明泰,32170.65,15.56,2.79,2.86,2.25
3383,新世紀,551.5,-20.82,-43.2,-26.54,-51.66
3406,玉晶光,15900.16,43.46,28.67,26.95,19.13
3413,京鼎,9942.06,25.63,16.45,15.26,12.49
3416,融程電,1845.53,34.94,15.78,16.67,13.87
3419,譁裕,1426.97,20.39,-3.3,-2.4,5.08
3432,台端,31.53,29.78,-71.46,149.83,103.25
3437,榮創,5478.88,6.97,-1.95,-1.79,-2.02
3443,創意,13569.44,30,7.1,7.38,6.26
3450,聯鈞,6208.58,22.98,14.31,13.12,9.2
3454,晶睿,5544.43,33.69,4.78,4.99,4
3481,群創,269911.05,8.83,0.67,0.95,0.61
3494,誠研,488.73,-23.46,-104.02,-147.64,-152.18
3501,維熹,4660.96,24.24,11.64,12.08,9.1
3504,揚明光,3905.58,18.21,-6.03,-5.96,-6.05
3515,華擎,17911.58,21.51,10.37,10.36,8.42
3518,柏騰,684.6,32.66,1.5,-0.36,-8.17
3528,安馳,4973.23,11.01,4.21,5.26,4.2
3530,晶相光,3328.7,20.19,9.66,9.83,8.45
3532,台勝科,11934.7,20.23,15.4,13.14,10.96
3533,嘉澤,17291.33,40.08,21.44,21.22,16.4
3535,晶彩科,1141.5,20.6,-3.13,-8.83,-8.92
3536,誠創,532.54,7.93,-20.51,-24.14,-24.14
3543,州巧,3120.45,14,1.16,5.13,-12.38
3545,敦泰,13800.35,24.85,7.47,8.38,7.13
3550,聯穎,3597.63,19.87,3.4,3.93,2.26
3557,嘉威,4428.57,40.42,17.65,16.99,16.35
3563,牧德,2397.86,63.38,36.24,33.55,27.3
3576,聯合再生,12511.03,-7.01,-36.88,-45.84,-49.25
3583,辛耘,3580,40.67,12.99,10.86,8.53
3588,通嘉,1446.6,32.22,5.41,5.21,4.18
3591,艾笛森,1901.24,19.22,0.2,2.3,1.73
3593,力銘,689.79,19.52,4.83,11.88,10.85
3596,智易,33765.3,14.97,6.76,6.93,4.83
3605,宏致,8062.87,22.77,4.32,4.01,3.22
3607,谷崧,3322.59,0.33,-13.82,-12.73,-12.78
3617,碩天,9141.45,40.6,8.49,6.87,5.17
3622,洋華,926.48,19.94,-1.12,22.86,21.75
3645,達邁,2013.86,37.62,20.72,19.31,17.34
3653,健策,6845.5,29.18,16.32,15.41,12.38
3661,世芯-KY,7078.92,32.59,13.94,15.34,11.79
3665,貿聯-KY,22537.77,25.34,10.85,10.01,8.08
3669,圓展,4068.22,52.85,23.6,23.63,19.37
3673,TPK-KY,114583.2,4.25,0.83,1.58,0.9
3679,新至陞,4808.26,32.03,22.23,18.19,15
3682,亞太電,13587.44,-2.31,-40.44,-39.39,-42.83
3686,達能,104.52,-3.71,-43.2,-40.87,-144.44
3694,海華,9591.77,12.21,3.32,3.17,3.17
3701,大眾控,7404.27,12.63,-0.79,0.26,-0.17
3702,大聯大,609885.87,3.78,1.65,1.62,1.34
3703,欣陸,21688.65,15.18,8.12,7.93,7.53
3704,合勤控,22250.63,25.98,5.81,5.28,3.73
3705,永信,8084.66,45.54,11.89,12.67,9.66
3706,神達,41145.76,11.24,0.18,7.24,6.93
3708,上緯投控,9867.9,17.67,7.95,9.61,7.38
3711,日月光投控,476978.71,16.35,7.31,7.49,6.14
3712,永崴投控,7053.36,12.54,-3.13,4.13,2.55
4104,佳醫,6675.49,19.57,7.93,12.42,10.02
4106,雃博,2004.03,42.3,4.94,6.23,5.26
4108,懷特,91.81,49.56,-185.64,-126.63,-129.24
4119,旭富,2689.22,47.39,39.1,16.93,13.39
4133,亞諾法,456.45,46.77,12.63,10.75,8
4137,麗豐-KY,4056,85.09,27.62,34.37,23.66
4141,龍燈-KY,9222.32,34.27,4.49,-5.19,-5.52
4142,國光生,1869.15,33.33,-1.38,64.05,64.05
4148,全宇生技-KY,1642.78,22.65,6.25,9.11,5.98
4155,訊映,1484.41,22.5,8.49,10.22,8.17
4164,承業醫,2554.91,32.51,20.08,18.16,14.2
4190,佐登-KY,2731.43,75.88,14.53,13.81,9.44
4306,炎洲,13948.72,16.48,5.11,6.76,5.58
4414,如興,17077.83,17.76,1.3,-0.6,-0.66
4426,利勤,1217.17,3.84,-12.9,-12.69,-8.93
4438,廣越,12188.86,10.55,2.3,5.63,4.58
4439,冠星-KY,5389.19,21.7,10.3,9.97,7.72
4526,東台,7778.54,14.24,-8.62,-6.6,-5.1
4532,瑞智,19319.96,11.91,4.24,5.11,3.74
4536,拓凱,7234.36,34.54,19.54,16.63,10.95
4540,全球傳動,2740.22,21.88,6.78,4.76,3.34
4545,銘鈺,1921.7,22.66,5.94,2.78,1.56
4551,智伸科,7160.28,27,16.43,14.52,10.77
4552,力達-KY,4384.82,20.65,9.07,9.14,5.88
4555,氣立,1582.14,34.32,10.4,11.17,9
4557,永新-KY,1491.68,31.5,13.33,11.41,9.33
4560,強信-KY,1257.46,36.24,9.98,8.31,6.06
4562,穎漢,658.11,23.05,-20.24,-23.25,-23.17
4564,元翎,2062.15,27.25,19.37,18.5,14.45
4566,時碩工業,3515.23,21.15,4.38,3.32,2.84
4571,鈞興-KY,2065.4,32.26,16.78,15.7,13.82
4572,駐龍,350.17,29.98,13.56,12.23,9.36
4576,大銀微系統,2451.96,34.25,7.68,7.15,6.26
4581,光隆精密-KY,863.75,23.36,9.13,10.05,7.94
4720,德淵,3162.67,22.3,4.33,4.57,3.22
4722,國精化,3822.86,19.88,8.88,9.59,7.36
4737,華廣,1668.59,44.9,1.27,1.86,3.81
4739,康普,5285.37,9,4.09,3.91,3.13
4746,台耀,3075.46,30.73,0.91,11.74,10.7
4755,三福化,3818.72,22.55,12.33,13.15,10.46
4763,材料-KY,2353.38,33.51,21.21,23.49,21.65
4764,雙鍵,2632.88,16.83,3.41,4.18,2.39
4766,南寶,15551.34,28.1,9.66,10.33,8.15
4807,日成-KY,1765.56,22.75,6.51,7.04,5.53
4904,遠傳,79500.97,32.62,13.88,12.82,10.62
4906,正文,19929.37,11.37,2.35,7.89,7.06
4912,聯德控股-KY,5471.25,23.4,12.52,11.75,8.31
4915,致伸,68240.94,11.89,3.37,3.63,2.85
4916,事欣科,3377.88,19.46,-3.3,-4.9,-5.35
4919,新唐,20668.06,37.29,1.56,3.6,2.58
4927,泰鼎-KY,11832.51,21.19,10.09,10.47,10.17
4930,燦星網,9466.88,18.47,8.66,8.81,6.47
4934,太極,2193.6,10.28,-0.23,-0.78,-0.24
4935,茂林-KY,11205.77,21.18,14.06,13.27,12.09
4938,和碩,1399332.91,3.54,1.36,2.1,1.6
4942,嘉彰,7263.2,23.55,12.43,13.03,9.31
4943,康控-KY,4304.55,24.89,-0.9,-3.47,-4.31
4952,凌通,2899.68,34.12,11.15,11.36,9.73
4956,光鋐,1302.81,14.83,1.09,1.4,1.24
4958,臻鼎-KY,131278.54,20.25,10.77,10.51,8.77
4960,誠美材,9456.88,3.25,-2.85,-0.96,-0.97
4961,天鈺,10879.7,21.89,7.29,7.69,6.73
4967,十銓,7501.91,8.47,2.53,2.4,1.88
4968,立積,5350.2,35.49,18.84,19.01,16.19
4976,佳凌,1371.13,4.02,-5.06,-4.52,-4.14
4977,眾達-KY,3339.2,23.06,13.68,16.69,16.13
4989,榮科,2796.3,6.58,2.45,1.53,1.23
4994,傳奇,3246.44,53.13,17.22,17.02,13.34
4999,鑫禾,2940.74,33.36,22.28,18.54,14.31
5007,三星,5072.64,20.12,12.96,14.98,12.14
5203,訊連,1640.66,88.67,14.47,15.46,11.48
5215,科嘉-KY,3718.65,38.37,28.79,27.52,19.96
5225,東科-KY,8941.26,5.77,-6.77,-7.62,-7.56
5234,達興材料,4296.1,35.82,17.07,16.79,14.69
5243,乙盛-KY,9889.94,17.42,6.82,6.19,4.66
5258,虹堡,3734.51,25.8,5.98,7.36,5.57
5269,祥碩,6987.47,51.92,35.39,47.87,41.9
5283,禾聯碩,6032.75,39.11,18.19,19.47,15.58
5284,jpp-KY,1259.44,31.6,9.04,10.2,9.31
5285,界霖,4347.19,14.4,5.19,3.82,2.97
5288,豐祥-KY,4658.91,19.47,13.19,15.42,11.87
5388,中磊,36096.28,15.07,3.14,3.07,2.5
5434,崇越,36167.99,11.9,5.7,7.08,5.71
5469,瀚宇博,45704.27,20.99,11.74,12.66,8.96
5471,松翰,5370.63,42.5,23.02,23.06,19.1
5484,慧友,310.45,19.17,-26.73,-13.02,-15.49
5515,建國,6762.82,7.58,3.28,5.68,5.54
5519,隆大,3409.98,20.59,15.11,15.78,13.29
5521,工信,7159.73,26.42,16.05,14.88,14.07
5522,遠雄,26845.95,26.75,19,18.32,14.3
5525,順天,1000.38,23.15,1.72,4.89,4.41
5531,鄉林,5915.56,28.06,6.86,2.54,1.82
5533,皇鼎,3834.9,15.66,8.17,7.12,6.33
5534,長虹,9197.55,32.36,27.23,30.31,28.48
5538,東明-KY,9171.34,13.88,7.56,6.44,5.4
5546,永固-KY,5373.64,22.27,16.5,17.11,13.62
5607,遠雄港,1907.39,55.29,35.42,31.27,30.83
5608,四維航,2670.82,-17.45,-25.76,-37.54,-37.71
5706,鳳凰,489.51,26.55,-9.59,3.4,2.75
5871,中租-KY,59477.76,71.81,39.81,41.47,29.49
5906,台南-KY,1783.7,52.26,5.52,6.38,4.55
5907,大洋-KY,4790.86,67.15,5.14,-3.79,-2.55
6108,競國,8308.17,11.88,2.81,-0.98,-1
6112,聚碩,13512.52,12,4.81,5.4,4.26
6115,鎰勝,6174.14,21.62,13.73,12.55,7.79
6116,彩晶,19553.31,24.75,13.85,19.78,19.61
6117,迎廣,2202.99,18.93,-3.18,-4.03,-4.14
6120,達運,14290.24,-2.41,-11.05,-9.85,-8.68
6128,上福,4239.38,37.64,1.46,4.65,3.51
6131,鈞泰,15.31,57.23,-197.78,89.97,85.67
6133,金橋,947.5,15.58,-5.28,-0.46,0.2
6136,富爾特,652.95,16.55,-5.19,8.15,8.62
6139,亞翔,13916.56,5.79,-0.93,1.96,1.51
6141,柏承,3267.43,20.37,9.69,12.11,10.58
6142,友勁,3291.26,2.28,-15.29,-13.22,-13.22
6152,百一,3054.96,17.72,-1.77,0.8,0.79
6153,嘉聯益,16037.11,11.63,2.57,3.67,4.1
6155,鈞寶,606.74,25.38,7,6.62,5.62
6164,華興,760.61,25.16,-7.64,-5.4,-2.19
6165,浪凡,845.36,22.44,-1.4,8.44,7.38
6166,凌華,9635.68,39.59,4.93,3.64,2.51
6168,宏齊,2507.35,21.25,8.93,7.35,5.73
6172,互億,518.48,1.86,-0.43,2.43,2.33
6176,瑞儀,56093.2,19.03,14.26,12.38,9.32
6177,達麗,2103.34,27.56,7.97,7.9,7.11
6183,關貿,1899.44,39.89,22.18,22.11,17.75
6184,大豐電,2005.2,50.31,32.97,31.58,25
6189,豐藝,26710.81,7.56,3.87,2.8,2.26
6191,精成科,22816.31,19.31,10.33,10.31,7.3
6192,巨路,5934.55,31.9,16.17,15.87,12.54
6196,帆宣,25119.86,12.34,4.78,4.58,3.49
6197,佳必琪,3582.52,26.53,10.62,9.24,7.55
6201,亞弘電,3511.75,21.77,11.04,10.5,8.51
6202,盛群,5614.54,46.21,20.02,22.47,18.67
6205,詮欣,1334.92,34.34,12.97,13.37,10.64
6206,飛捷,4432.96,34.82,15.82,16.69,13.49
6209,今國光,2979.16,4.08,-7.15,-7.18,-7.28
6213,聯茂,25421.69,19.47,12.66,13.35,10.49
6214,精誠,23735.09,24.44,3.9,7.8,7.06
6215,和椿,1603.1,24.53,4.55,6.76,4.93
6216,居易,841.25,48.78,17.27,14.93,12.92
6224,聚鼎,1767.27,49.77,23.99,27.24,22.67
6225,天瀚,23.2,19.66,-28.2,-29.14,-29.14
6226,光鼎,809.21,32.76,-1.51,-6.69,-6.43
6230,尼得科超眾,9123.42,21.73,11.87,11.8,8.58
6235,華孚,1997.43,23.97,-1.46,35.37,32.53
6239,力成,76180.65,19.73,14.07,13.65,10.74
6243,迅杰,636.51,22.92,-4.02,-9.64,-9.64
6251,定穎,12624.1,13.57,4.35,6.16,5.38
6257,矽格,12428.55,29.04,18.82,18.33,15.5
6269,台郡,29898,20.52,11.5,12.7,9.81
6271,同欣電,10178,28.45,19.7,18.16,14.25
6277,宏正,4823.61,58.86,12.61,35.1,31.14
6278,台表科,41405.76,12.1,6.04,6.97,5.28
6281,全國電,19476.26,18.51,3.8,3.75,2.99
6282,康舒,20983.76,16.83,1.86,11.08,6.66
6283,淳安,1675.79,10.87,-10.97,-5.13,-5.1
6285,啟碁,62648.73,11.09,2.35,2.75,2.34
6288,聯嘉,3776.72,20.72,4.99,4.59,3.8
6289,華上,77.93,-124.66,-174.58,-93.97,-93.97
6405,悅城,441.73,10.74,-18.6,26.56,19.73
6409,旭隼,13652.56,29.43,20,19.41,16.09
6412,群電,34863.03,18.41,8.11,7.81,6.1
6414,樺漢,84091.49,23.3,4.37,4.73,3.75
6415,矽力-KY,13876.45,48.08,22.4,23.96,23.36
6416,瑞祺電通,5465.86,21.01,10.03,10.09,7.63
6426,統新,710.78,53.2,25.53,23.55,19.4
6431,光麗-KY,152.75,-0.1,-42.13,-38.96,-41.16
6438,迅得,3395.01,31.1,14.63,14.9,11.17
6442,光聖,2413.55,16.88,1.13,-1.89,-1.58
6443,元晶,4623.83,10.54,-6.38,-7.04,-6.16
6449,鈺邦,2384.63,28.65,16.22,14.49,10.97
6451,訊芯-KY,4849.69,32.59,19.83,20.75,14.84
6456,GIS-KY,127104.74,8.62,2,3.07,2.94
6464,台數科,4328.92,51.51,33.73,30.48,24.66
6477,安集,2085.14,21.52,15.83,14.67,12.63
6491,晶碩,3978.41,50.39,21.51,21.24,17.98
6504,南六,9371.41,29.29,22.16,21.26,15.51
6505,台塑化,415281.76,3.12,0.67,2.09,1.78
6515,穎崴,2909.82,40.09,22.95,22.75,18.25
6525,捷敏-KY,3750.12,32.09,24.52,22.93,18.26
6531,愛普,3549.5,28.9,14.64,26.49,23.13
6533,晶心科,581.01,99.8,6.48,6.66,6.05
6541,泰福-KY,0.3,47.67,-699859,-701404,-701412
6552,易華電,2646.85,14.27,6.9,7.15,5.6
6558,興能高,1792.6,18.96,5.77,4.36,3.48
6573,虹揚-KY,1615.25,5.65,-11.46,-12.91,-14.7
6579,研揚,5898.19,32.73,10.52,10.22,7.87
6581,鋼聯,1622.23,45.54,32.76,32.28,25.12
6582,申豐,5268.42,50.56,41.79,41.86,33.75
6591,動力-KY,1578.17,33.8,18.95,16.6,10.38
6592,和潤企業,14665.57,64.32,21.86,24.78,19.04
6598,ABC-KY,299.02,64.72,-44.65,-34.6,-34.61
6605,帝寶,14260.15,24.22,7.2,5.43,3.87
6625,必應,795.23,3.34,-18.69,-16.25,-16.58
6641,基士德-KY,1846.67,40.07,14.19,15.76,11.67
6655,科定,2088.35,50.03,17.83,16.01,14.12
6666,羅麗芬-KY,844.89,61.29,7.01,13.29,12.3
6668,中揚光,1689.7,37.38,12.35,10.78,7.28
6669,緯穎,186927.65,8.19,6.01,5.82,4.61
6670,復盛應用,14229.73,22.9,11.53,10.36,8.52
6671,三能-KY,1913.4,40.11,14.39,14.87,11.52
6672,騰輝電子-KY,4830.18,29.47,11.01,9.75,7.73
6674,鋐寶科技,2704.41,14.17,0.85,1.66,1.73
6698,旭暉應材,620.64,31.4,6.83,9.32,4.44
6706,惠特,3159.68,34,13.91,12.78,10.85
6715,嘉基,2404.16,30.39,16.75,14.88,11.63
6743,安普新,4998.26,24.91,13.47,12.1,9.9
6754,匯僑設計,3117.13,26.44,11.37,12.12,6.84
6756,威鋒電子,1969.59,48.78,19.58,18.16,16.17
6768,志強-KY,13514.54,18.57,5.84,4.3,3.03
6776,展碁國際,17281.34,4.12,1.02,1.37,1.12
6781,AES-KY,6306.57,31.98,19.45,19.05,14.38
8011,台通,1437.06,13.16,-2.22,-3.36,-4.64
8016,矽創,13804.56,34.67,17.26,18.28,15.68
8021,尖點,2973.43,32.63,15.75,15.69,10.23
8028,昇陽半導體,2442.18,21.6,3.11,3.86,4.73
8033,雷虎,908.24,36.53,-0.31,4.54,2.69
8039,台虹,8766.32,23.71,11.9,11.02,8.95
8046,南電,38512.74,14.94,10.67,10.39,9.52
8070,長華*,16424.02,14.9,8.04,9.82,8.29
8072,陞泰,1222.17,13.86,0.24,-0.07,-0.28
8081,致新,7407.8,37.77,18.34,17.74,14.81
8101,華冠,3056.06,-2.74,-22.85,-21.05,-21.05
8103,瀚荃,3134.71,32.87,12.3,10.98,6.84
8104,錸寶,1638.05,25.68,11.69,15.98,12.68
8105,凌巨,7159.04,2.04,-10.83,-13.81,-15.23
8110,華東,5965.53,3.32,-1.57,3.8,4.27
8112,至上,137509.98,2.64,1.69,1.7,1.33
8114,振樺電,8089.64,32.51,5.77,2.62,1.31
8131,福懋科,9706.78,19.47,17.36,17.54,14.45
8150,南茂,23011.38,21.87,15.5,12.92,10.29
8163,達方,22349.53,17.26,5.08,5.48,4.27
8201,無敵,1065.71,15.69,-5.92,-4.47,-4.47
8210,勤誠,7544.55,25.6,12.77,15.95,12.9
8213,志超,22847.27,14.65,7.25,12.37,8.37
8215,明基材,15049.95,15.11,3.64,3.39,2.63
8222,寶一,397.07,8.22,-14.35,-10.94,-9.94
8249,菱光,3399.88,13.63,4.77,7.74,5.6
8261,富鼎,3125.78,16.37,7.68,7.15,6.28
8271,宇瞻,7152.22,15.74,4.83,5.18,4.06
8341,日友,2906.73,58.84,42.8,43.63,34.19
8367,建新國際,1903.29,30.23,15.92,16.75,13.86
8374,羅昇,2754.45,17.44,4.54,3.96,3.17
8404,百和興業-KY,6552.68,36.58,16.27,15.03,8.9
8411,福貞-KY,5792.49,11.16,2.36,2.44,1.16
8422,可寧衛,2680.54,70.21,53.99,55.5,43.79
8427,基勝-KY,3233.34,28.97,-3.99,-5.87,-3.72
8429,金麗-KY,378.26,-29.36,-161.79,-146.65,-132.16
8442,威宏-KY,3741.65,14.76,-3,-4.15,-4.1
8443,阿瘦,1366.92,45.88,-17.14,-16,-13.74
8454,富邦媒,67198.1,9.4,3.3,3.56,2.89
8462,柏文,3679.56,30.7,14.98,13.82,11.11
8463,潤泰材,3298.72,12.07,4.97,4.8,3.96
8464,億豐,24414.31,55.84,28.51,26.9,20.38
8466,美吉吉-KY,2882.49,27.26,14.05,12.55,9.63
8467,波力-KY,1035.59,31.17,2.63,1.79,2.29
8473,山林水,4486.98,17.15,12.52,8.98,5.9
8478,東哥遊艇,4224.77,23.7,5.38,2.82,2.24
8480,泰昇-KY,1895.12,36.08,18.74,23.34,20.64
8481,政伸,1376.06,52.14,20.63,75.94,60.53
8482,商億-KY,3830.4,36.01,17.5,17.83,16.94
8488,吉源-KY,2791.57,9.53,5.57,4.97,1.81
8499,鼎炫-KY,2360.99,56.05,36.6,34,26.89
8926,台汽電,9313.72,8.07,5.04,12.04,11.49
8940,新天地,1017.09,45.38,-9.26,-17.06,-5.43
8996,高力,2076.36,25.45,8.2,7.45,5.42
9802,鈺齊-KY,11345.64,20.99,11.22,9.25,7.89
9902,台火,432.14,4.98,-2.7,8,7.52
9904,寶成,249954.31,21.9,-0.84,2.38,1.57
9905,大華,7257.63,15.37,8.69,9.96,7.62
9906,欣巴巴,167.83,24.88,-30.04,-53.03,-53.03
9907,統一實,29934.97,11.44,3.97,4.01,2.97
9908,大台北,3542.62,24.79,17.12,28.43,24.48
9910,豐泰,68959.74,23.87,10.25,11.09,8.11
9911,櫻花,6628.12,36.84,16.07,16.97,13.47
9912,偉聯,538.99,33.79,-2.72,-7.07,-7.09
9914,美利達,27072.34,15.02,6.96,19.36,15.19
9917,中保科,13706.37,36.55,19.26,21.78,17.78
9918,欣天然,1986.37,27.25,15.47,19.76,16.45
9919,康那香,5086.76,29.54,16.5,20.83,17.3
9921,巨大,70010.85,23.09,9.8,9.76,7.39
9924,福興,9033.98,23.96,13.5,12.23,9.22
9925,新保,7195.01,33.93,11.91,15.67,13.22
9926,新海,2197.82,26.92,20.01,23.24,19.1
9927,泰銘,8536.95,8.07,5.6,5.27,4.15
9928,中視,766.67,8.85,-13.01,-3.54,-3.54
9929,秋雨,750,16.1,3.5,130.03,116.04
9930,中聯資源,9970.63,14.15,9.7,9.5,7.75
9931,欣高,1232.5,17.96,12.94,19.5,15.68
9933,中鼎,55558.41,6.56,3.7,3.18,2.35
9934,成霖,16775.21,27.52,2.77,2.77,1.71
9935,慶豐富,6022.52,20.84,9.94,7.97,6.04
9937,全國,18357.56,13.31,3.86,5.28,4.22
9938,百和,14645.28,36.71,19.18,18.32,12.29
9939,宏全,19348.25,21.22,11.32,11.14,8.95
9940,信義,13061.44,29.56,16.17,16.74,12.01
9941,裕融,29632.86,49.77,12.05,12.51,9.78
9942,茂順,2874.51,32.99,16.72,18.74,13.53
9943,好樂迪,2748.63,53.3,19.97,27.66,23.7
9944,新麗,2347.8,26.88,4.07,6.54,3.85
9945,潤泰新,19084.59,20.64,10.93,56.48,48.6
9946,三發地產,1491.77,29.23,14.05,14.8,12.27
9955,佳龍,3004.58,-1.13,-4.33,-4.12,-4.1
9958,世紀鋼,6408.63,29.1,23.77,23.04,18.3
