公司代號,基本每股盈餘（元）
1201,1.318888888888889
1203,1.1311111111111112
1210,1.9600000000000004
1215,3.1077777777777778
1216,2.1866666666666665
1217,0.18777777777777777
1218,0.83
1219,0.7900000000000001
1220,0.44222222222222224
1225,0.9322222222222223
1227,2.0255555555555556
1229,1.4855555555555555
1231,1.7377777777777776
1232,4.133333333333333
1233,0.6655555555555555
1234,1.1477777777777778
1235,0.12333333333333332
1256,10.559999999999999
1702,1.9933333333333334
1737,1.0133333333333332
