出表日期,年度,季別,公司代號,公司名稱,營業收入,營業成本,原始認列生物資產及農產品之利益（損失）,生物資產當期公允價值減出售成本之變動利益（損失）,營業毛利（毛損）,未實現銷貨（損）益,已實現銷貨（損）益,營業毛利（毛損）淨額,營業費用,其他收益及費損淨額,營業利益（損失）,營業外收入及支出,稅前淨利（淨損）,所得稅費用（利益）,繼續營業單位本期淨利（淨損）,停業單位損益,合併前非屬共同控制股權損益,本期淨利（淨損）,其他綜合損益（淨額）,合併前非屬共同控制股權綜合損益淨額,本期綜合損益總額,淨利（淨損）歸屬於母公司業主,淨利（淨損）歸屬於共同控制下前手權益,淨利（淨損）歸屬於非控制權益,綜合損益總額歸屬於母公司業主,綜合損益總額歸屬於共同控制下前手權益,綜合損益總額歸屬於非控制權益,基本每股盈餘（元）
110/05/15,108,2,1589,永冠-KY,3502973,2980584,--,--,522389,--,--,522389,512605,--,9784,-76335,-66551,20742,-87293,--,--,-87293,133820,--,46527,-87450,--,157,38582,--,7945,-0.82
110/05/15,108,2,1590,亞德客-KY,7781674,4145577,--,--,3636097,--,--,3636097,1679395,--,1956702,9075,1965777,506755,1459022,--,--,1459022,176641,--,1635663,1458998,--,24,1635650,--,13,7.72
110/05/15,108,2,1592,英瑞-KY,2342219,1744696,--,--,597523,--,--,597523,852793,9381,-245889,-75563,-321452,-66563,-254889,--,--,-254889,22593,--,-232296,-248599,--,-6290,-225754,--,-6542,-2.51
110/05/15,108,2,1597,直得,678378,380077,--,--,298301,--,--,298301,176249,--,122052,8295,130347,41342,89005,--,--,89005,6633,--,95638,89005,--,0,95638,--,0,1.1
110/05/15,108,2,1598,岱宇,2886466,2099203,--,--,787263,--,--,787263,723002,-201,64060,19573,83633,14980,68653,--,--,68653,27502,--,96155,45512,--,23141,69759,--,26396,0.49
110/05/15,108,2,1603,華電,1162483,1002098,--,--,160385,--,--,160385,81715,2957,81627,-2632,78995,15797,63198,--,--,63198,28745,--,91943,63198,--,--,92223,--,-280,0.4
110/05/15,108,2,1604,聲寶,3732999,3146755,--,--,586244,--,--,586244,434375,--,151869,475819,627688,15071,612617,--,--,612617,198689,--,811306,595432,--,17185,793963,--,17343,1.62
110/05/15,108,2,1605,華新,74184403,70329781,--,--,3854622,--,--,3854622,2414631,--,1439991,1692705,3132696,737444,2395252,--,--,2395252,546362,--,2941614,2122589,--,272663,2686706,--,254908,0.64
110/05/15,108,2,1608,華榮,3817533,3742849,--,--,74684,--,--,74684,86014,--,-11330,234801,223471,5764,217707,--,--,217707,-9250,--,208457,243530,--,-25823,234459,--,-26002,0.57
110/05/15,108,2,1609,大亞,8958863,8239984,--,--,718879,--,--,718879,450604,--,268275,21457,289732,62272,227460,--,--,227460,34534,--,261994,209848,--,17612,241246,--,20748,0.37
110/05/15,108,2,1611,中電,1171816,857018,--,--,314798,0,0,314798,286498,--,28300,19763,48063,61,48002,--,--,48002,-35391,--,12611,48002,--,0,12611,--,0,0.12
110/05/15,108,2,1612,宏泰,1770352,1658329,--,--,112023,--,--,112023,95126,--,16897,147123,164020,16645,147375,--,--,147375,145184,--,292559,147620,--,-245,292804,--,-245,0.47
110/05/15,108,2,1614,三洋電,2678927,2213977,--,--,464950,--,--,464950,359877,--,105073,8661,113734,14953,98781,--,--,98781,13223,--,112004,97541,--,1240,110764,--,1240,0.38
110/05/15,108,2,1615,大山,1351892,1193911,--,--,157981,--,--,157981,58328,--,99653,5026,104679,19418,85261,0,--,85261,21321,--,106582,85261,--,--,106582,--,--,0.76
110/05/15,108,2,1616,億泰,1366951,1285323,--,--,81628,--,--,81628,99902,--,-18274,10651,-7623,361,-7984,--,--,-7984,1716,--,-6268,-7984,--,--,-6268,--,--,-0.04
110/05/15,108,2,1617,榮星,1409983,1257597,--,--,152386,--,--,152386,133358,--,19028,35639,54667,16356,38311,--,--,38311,9817,--,48128,38312,--,-1,48129,--,-1,0.27
110/05/15,108,2,1618,合機,1024276,1046288,--,--,-22012,--,--,-22012,49885,--,-71897,28455,-43442,-2188,-41254,--,--,-41254,75817,--,34563,-41254,--,--,34563,--,0,-0.17
110/05/15,108,2,1626,艾美特-KY,6329849,5101315,--,--,1228534,16059,10238,1222713,894406,--,328307,23943,352250,53907,298343,--,--,298343,37351,--,335694,298055,--,288,335269,--,425,2.45
110/05/15,108,2,1701,中化,3962465,2443068,--,--,1519397,--,--,1519397,1316746,--,202651,32453,235104,18863,216241,--,--,216241,105421,--,321662,216214,--,27,321635,--,27,0.73
110/05/15,108,2,1702,南僑,8882173,5818341,--,--,3063832,--,--,3063832,2289306,--,774526,-41906,732620,309033,423587,--,--,423587,196502,--,620089,402601,--,20986,605046,--,15043,1.63
110/05/15,108,2,1707,葡萄王,4414125,832551,--,--,3581574,--,--,3581574,2554082,--,1027492,45226,1072718,226349,846369,--,--,846369,6101,--,852470,576874,--,269495,582975,--,269495,4.25
110/05/15,108,2,1708,東鹼,2133586,1601317,--,--,532269,--,--,532269,273665,--,258604,-75003,183601,46303,137298,--,--,137298,39521,--,176819,137298,--,0,176819,--,0,0.65
110/05/15,108,2,1709,和益,4177018,3672246,--,--,504772,-4493,5988,515253,337661,--,177592,-4209,173383,51440,121943,--,--,121943,13588,--,135531,125105,--,-3162,138682,--,-3151,0.25
110/05/15,108,2,1710,東聯,12869658,12649406,--,--,220252,--,--,220252,467117,--,-246865,203535,-43330,38422,-81752,--,--,-81752,414354,--,332602,27266,--,-109018,405852,--,-73250,0.03
110/05/15,108,2,1711,永光,4757819,3682364,--,--,1075455,--,--,1075455,810949,--,264506,18591,283097,60819,222278,--,--,222278,97725,--,320003,220643,--,1635,313894,--,6109,0.4
110/05/15,108,2,1712,興農,8743399,6432512,--,--,2310887,--,--,2310887,1854797,--,456090,34667,490757,86228,404529,--,--,404529,20724,--,425253,402075,--,2454,422799,--,2454,0.96
110/05/15,108,2,1713,國化,306872,268996,--,--,37876,--,--,37876,27826,--,10050,53437,63487,1659,61828,--,--,61828,-2687,--,59141,--,--,--,--,--,--,0.41
110/05/15,108,2,1714,和桐,13644887,12323835,--,--,1321052,1403,2264,1321913,829807,--,492106,-52787,439319,90618,348701,--,--,348701,97465,--,446166,190980,--,157721,256778,--,189388,0.19
110/05/15,108,2,1717,長興,19785507,16130489,--,--,3655018,--,--,3655018,2580121,--,1074897,482150,1557047,231719,1325328,--,--,1325328,479926,--,1805254,1338789,--,-13461,1809486,--,-4232,1.08
110/05/15,108,2,1720,生達,1857012,1070021,--,--,786991,--,--,786991,587090,--,199901,81041,280942,61848,219094,--,--,219094,-16815,--,202279,170892,--,48202,154473,--,47806,0.96
110/05/15,108,2,1721,三晃,1626839,1478535,--,--,148304,--,--,148304,130542,--,17762,1238,19000,3275,15725,--,--,15725,5868,--,21593,15583,--,142,21210,--,383,0.07
110/05/15,108,2,1722,台肥,6505466,5219059,--,--,1286407,--,--,1286407,575635,--,710772,589146,1299918,221383,1078535,--,--,1078535,187142,--,1265677,1078535,--,--,1265677,--,--,1.1
110/05/15,108,2,1723,中碳,3884880,2896652,--,--,988228,--,--,988228,191175,--,797053,86808,883861,152787,731074,--,--,731074,39380,--,770454,726527,--,4547,761734,--,8720,3.13
110/05/15,108,2,1724,台硝,927262,807857,--,--,119405,--,--,119405,74067,5044,50382,6249,56631,14375,42256,--,--,42256,-1617,--,40639,--,--,--,--,--,--,0.33
110/05/15,108,2,1725,元禎,4454639,4256823,--,--,197816,--,--,197816,123719,--,74097,8628,82725,19524,63201,--,--,63201,298400,--,361601,63201,--,0,361601,--,0,0.35
110/05/15,108,2,1726,永記,3772018,2845627,--,--,926391,--,--,926391,571481,--,354910,49224,404134,104644,299490,--,--,299490,22265,--,321755,299490,--,--,321755,--,--,1.85
110/05/15,108,2,1727,中華化,1149447,1032469,--,--,116978,--,--,116978,113818,--,3160,3923,7083,1814,5269,--,--,5269,2164,--,7433,6288,--,-1019,8251,--,-818,0.06
110/05/15,108,2,1730,花仙子,1975414,1140083,--,--,835331,8398,4766,831699,539485,--,292214,24785,316999,80848,236151,0,--,236151,16289,--,252440,226589,--,9562,241767,--,10673,3.58
110/05/15,108,2,1731,美吾華,595037,237202,--,--,357835,--,--,357835,274064,19,83790,6587,90377,19507,70870,--,--,70870,3086,--,73956,70870,--,--,73956,--,--,0.53
110/05/15,108,2,1732,毛寶,301191,170481,--,--,130710,--,--,130710,123411,--,7299,-168,7131,241,6890,--,--,6890,484,--,7374,6890,--,--,7374,--,--,0.16
110/05/15,108,2,1733,五鼎,1066694,811059,--,--,255635,--,--,255635,190569,--,65066,8140,73206,23894,49312,--,--,49312,1768,--,51080,49687,--,-375,51435,--,-355,0.5
110/05/15,108,2,1734,杏輝,1145387,711047,--,--,434340,--,--,434340,522486,--,-88146,22758,-65388,25623,-91011,--,--,-91011,917,--,-90094,-10625,--,-80386,-9993,--,-80101,-0.06
110/05/15,108,2,1735,日勝化,1524991,1232322,--,--,292669,--,--,292669,205329,--,87340,-5183,82157,30234,51923,--,--,51923,12029,--,63952,51923,0,0,63952,0,0,0.52
110/05/15,108,2,1736,喬山,10952029,5506146,--,--,5445883,--,--,5445883,5263956,--,181927,171153,353080,104890,248190,--,--,248190,107075,--,355265,247493,--,697,354568,--,697,0.82
110/05/15,108,2,1737,臺鹽,1394969,811532,--,--,583437,--,--,583437,373778,--,209659,19246,228905,43813,185092,--,--,185092,-106,--,184986,185092,--,--,184986,--,--,0.93
110/05/15,108,2,1760,寶齡富錦,758194,331969,--,--,426225,8869,--,417356,301081,--,116275,6501,122776,36702,86074,--,--,86074,4138,--,90212,86074,--,--,90212,--,--,1.12
110/05/15,108,2,1762,中化生,663491,432605,--,--,230886,--,--,230886,177910,--,52976,17866,70842,16198,54644,--,--,54644,5935,--,60579,54544,--,100,60476,--,103,0.7
110/05/15,108,2,1773,勝一,3502675,2605395,--,--,897280,--,--,897280,454657,--,442623,42784,485407,99189,386218,--,--,386218,12139,--,398357,386218,--,0,398357,--,0,2.57
110/05/15,108,2,1776,展宇,825434,676079,--,--,149355,--,--,149355,116284,--,33071,11048,44119,7289,36830,--,--,36830,6879,--,43709,31812,--,5018,38536,--,5173,0.46
110/05/15,108,2,1783,和康生,219699,117885,--,--,101814,--,--,101814,73168,--,28646,10279,38925,5770,33155,--,--,33155,-20,--,33135,33155,--,--,33135,--,--,0.48
110/05/15,108,2,1786,科妍,205250,69625,--,--,135625,--,--,135625,76143,--,59482,936,60418,5262,55156,--,--,55156,89,--,55245,55156,--,--,55245,--,--,0.95
110/05/15,108,2,1789,神隆,1389618,785887,--,--,603731,--,--,603731,424711,--,179020,-11850,167170,31570,135600,--,--,135600,132584,--,268184,135600,--,--,268184,--,--,0.17
110/05/15,108,2,1795,美時,4076535,2033982,--,--,2042553,--,--,2042553,1470332,--,572221,-111596,460625,121605,339020,--,--,339020,-260356,--,78664,323883,--,15137,76409,--,2255,1.35
110/05/15,108,2,1802,台玻,19190620,17856397,--,--,1334223,--,--,1334223,2304024,-1201,-971002,-152212,-1123214,46770,-1169984,--,--,-1169984,404687,--,-765297,-1058610,--,-111374,-685555,--,-79742,-0.36
110/05/15,108,2,1805,寶徠,39643,33677,--,--,5966,--,--,5966,38484,--,-32518,-8728,-41246,0,-41246,--,--,-41246,-74,--,-41320,-41246,--,--,-41320,--,--,-0.51
110/05/15,108,2,1806,冠軍,2311114,1825749,--,--,485365,--,--,485365,730491,--,-245126,-48982,-294108,-1993,-292115,--,--,-292115,156447,--,-135668,-292115,--,0,-135668,--,0,-0.67
110/05/15,108,2,1808,潤隆,1775453,1477359,--,--,298094,--,--,298094,284087,--,14007,-73997,-59990,17568,-77558,--,--,-77558,53178,--,-24380,-77558,0,--,-24380,0,--,-0.25
110/05/15,108,2,1809,中釉,1114781,931696,--,--,183085,--,--,183085,243022,6073,-53864,14477,-39387,353,-39740,--,--,-39740,23749,--,-15991,-20035,--,-19705,-3479,--,-12512,-0.12
110/05/15,108,2,1810,和成,2578361,1976048,--,--,602313,--,--,602313,623574,--,-21261,-9459,-30720,16004,-46724,--,--,-46724,164778,--,118054,-39490,--,-7234,124239,--,-6185,-0.11
110/05/15,108,2,1817,凱撒衛,1085319,762910,--,--,322409,--,--,322409,216565,66,105910,487,106397,29890,76507,--,--,76507,9689,--,86196,76507,--,--,86196,--,--,1.05
110/05/15,108,2,1903,士紙,87241,59423,--,--,27818,--,--,27818,118565,--,-90747,-3913,-94660,0,-94660,0,--,-94660,65301,--,-29359,-94660,--,0,-29359,--,0,-0.36
110/05/15,108,2,1904,正隆,18862702,14831683,--,--,4031019,--,--,4031019,2717129,--,1313890,-118224,1195666,371281,824385,0,--,824385,107397,--,931782,838214,--,-13829,936380,--,-4598,0.76
110/05/15,108,2,1905,華紙,10742466,9835271,--,-3153,904042,--,--,904042,802622,--,101420,-6963,94457,-8967,103424,--,--,103424,387451,--,490875,81336,0,22088,445861,0,45014,0.07
110/05/15,108,2,1906,寶隆,658956,641371,--,--,17585,--,--,17585,14105,--,3480,137947,141427,18900,122527,--,--,122527,74537,--,197064,--,--,--,--,--,--,0.81
110/05/15,108,2,1907,永豐餘,36325022,30320081,--,-3153,6001788,--,--,6001788,4523796,--,1477992,-172009,1305983,440565,865418,--,--,865418,3829629,--,4695047,660330,--,205088,4290041,--,405006,0.4
110/05/15,108,2,1909,榮成,23308975,20335919,--,--,2973056,--,--,2973056,2220053,--,753003,-688424,64579,-11236,75815,--,--,75815,194325,--,270140,96333,--,-20518,284600,--,-14460,0.08
110/05/15,108,2,2002,中鋼,191110580,172606178,--,--,18504402,--,--,18504402,7943383,--,10561019,-32783,10528236,2150343,8377893,--,--,8377893,5390393,--,13768286,7180504,--,1197389,12269551,--,1498735,0.46
110/05/15,108,2,2006,東和鋼鐵,23200396,21265959,--,--,1934437,--,--,1934437,1006323,--,928114,29263,957377,240721,716656,--,--,716656,88158,--,804814,711625,--,5031,795395,--,9419,0.71
110/05/15,108,2,2007,燁興,3560104,3640373,--,--,-80269,--,--,-80269,120199,--,-200468,-77095,-277563,7598,-285161,--,--,-285161,1367,--,-283794,-277928,--,-7233,-276561,--,-7233,-0.52
110/05/15,108,2,2008,高興昌,707623,657027,--,--,50596,--,--,50596,71154,--,-20558,-17138,-37696,0,-37696,--,--,-37696,3715,--,-33981,--,--,--,--,--,--,-0.19
110/05/15,108,2,2009,第一銅,1234221,1266402,--,--,-32181,--,--,-32181,26624,--,-58805,14415,-44390,0,-44390,--,--,-44390,151964,--,107574,--,--,--,--,--,--,-0.12
110/05/15,108,2,2010,春源,7887484,7411282,--,--,476202,--,--,476202,398921,--,77281,40551,117832,21603,96229,--,--,96229,28452,--,124681,100947,--,-4718,129323,--,-4642,0.16
110/05/15,108,2,2012,春雨,4623246,3869790,--,--,753456,--,--,753456,465088,--,288368,-4077,284291,25396,258895,--,--,258895,74488,--,333383,210997,--,47898,278451,--,54932,0.8
110/05/15,108,2,2013,中鋼構,9262311,9072064,--,--,190247,--,--,190247,152882,--,37365,25166,62531,13329,49202,--,--,49202,15590,--,64792,49202,--,--,64792,--,--,0.25
110/05/15,108,2,2014,中鴻,23599677,22344386,--,--,1255291,--,--,1255291,887183,--,368108,-1099,367009,8953,358056,--,--,358056,99362,--,457418,358056,--,--,457418,--,--,0.25
110/05/15,108,2,2015,豐興,13924961,12463526,--,--,1461435,--,--,1461435,368333,--,1093102,257249,1350351,228025,1122326,--,--,1122326,10912,--,1133238,1122326,--,0,1133238,--,0,1.93
110/05/15,108,2,2017,官田鋼,2144490,1983174,--,--,161316,--,--,161316,227996,-608,-67288,5500,-61788,-4865,-56923,--,--,-56923,288,--,-56635,-49835,--,-7088,-49615,--,-7020,-0.15
110/05/15,108,2,2020,美亞,2322882,2024826,--,--,298056,1135,1542,298463,112934,--,185529,123313,308842,30637,278205,--,--,278205,26286,--,304491,278945,--,-740,305234,--,-743,1.25
110/05/15,108,2,2022,聚亨,5963092,5640261,--,--,322831,--,--,322831,253306,--,69525,27395,96920,-13829,110749,-114061,--,-3312,327551,--,324239,2987,--,-6299,284515,--,39724,0.01
110/05/15,108,2,2023,燁輝,30086502,28662318,--,--,1424184,--,--,1424184,1942677,--,-518493,-684912,-1203405,-251545,-951860,--,--,-951860,183835,--,-768025,-813934,--,-137926,-639412,--,-128613,-0.43
110/05/15,108,2,2024,志聯,628753,568879,--,--,59874,--,--,59874,34203,--,25671,-3059,22612,4726,17886,--,--,17886,0,--,17886,--,--,--,--,--,--,0.18
110/05/15,108,2,2025,千興,671480,754991,--,--,-83511,--,--,-83511,17853,-843,-102207,-42258,-144465,0,-144465,--,--,-144465,3638,--,-140827,--,--,--,--,--,--,-0.51
110/05/15,108,2,2027,大成鋼,42015548,33788892,--,--,8226656,--,--,8226656,4406529,-324,3819803,-767558,3052245,710058,2342187,--,--,2342187,178455,--,2520642,1814143,--,528044,1868234,--,652408,1.48
110/05/15,108,2,2028,威致,5128378,4837125,--,--,291253,--,--,291253,104228,--,187025,-32648,154377,164,154213,--,--,154213,43947,--,198160,--,--,--,--,--,--,0.47
110/05/15,108,2,2029,盛餘,4902122,4572966,--,--,329156,--,--,329156,253473,--,75683,8042,83725,29075,54650,--,--,54650,3921,--,58571,58620,--,-3970,61478,--,-2907,0.18
110/05/15,108,2,2030,彰源,5950765,5364726,--,--,586039,--,--,586039,385942,--,200097,-39833,160264,59287,100977,--,--,100977,22918,--,123895,100977,0,0,123895,0,0,0.36
110/05/15,108,2,2031,新光鋼,3962891,3838963,--,--,123928,1068,900,123760,125753,--,-1993,29751,27758,5514,22244,--,--,22244,9007,--,31251,18074,--,4170,27078,--,4173,0.06
110/05/15,108,2,2032,新鋼,1362058,1289510,--,--,72548,--,--,72548,48288,--,24260,1735,25995,6473,19522,--,--,19522,-113,--,19409,--,--,--,--,--,--,0.15
110/05/15,108,2,2033,佳大,424106,381131,--,--,42975,--,--,42975,41775,--,1200,1413,2613,627,1986,--,--,1986,-334,--,1652,--,--,--,--,--,--,0.02
110/05/15,108,2,2034,允強,8028774,7121235,--,--,907539,--,--,907539,374585,--,532954,28469,561423,109063,452360,--,--,452360,-1007,--,451353,452360,--,--,451353,--,--,1.11
110/05/15,108,2,2038,海光,4188221,4248631,--,--,-60410,--,--,-60410,70049,--,-130459,35595,-94864,-19350,-75514,--,--,-75514,126171,--,50657,-72736,--,-2778,53435,--,-2778,-0.4
110/05/15,108,2,2049,上銀,11134024,7081452,--,--,4052572,--,--,4052572,2232684,--,1819888,126863,1946751,620318,1326433,--,--,1326433,328078,--,1654511,1437851,--,-111418,1763586,--,-109075,4.78
110/05/15,108,2,2059,川湖,2253123,1076838,--,--,1176285,--,--,1176285,296759,--,879526,201218,1080744,283606,797138,--,--,797138,2379,--,799517,797138,--,--,799517,--,--,8.36
110/05/15,108,2,2062,橋椿,3160037,2826616,--,--,333421,--,--,333421,359028,--,-25607,80086,54479,15061,39418,--,--,39418,44388,--,83806,39727,--,-309,84115,--,-309,0.24
110/05/15,108,2,2069,運錩,4190598,3973691,--,--,216907,--,--,216907,206452,--,10455,19943,30398,15030,15368,--,--,15368,25627,--,40995,15368,--,--,40995,--,--,0.1
110/05/15,108,2,2101,南港,5825426,4689109,--,--,1136317,1771,662,1135208,683946,0,451262,273939,725201,127615,597586,--,--,597586,67332,--,664918,597586,--,--,664918,--,--,0.74
110/05/15,108,2,2102,泰豐,2245973,1884342,--,--,361631,--,--,361631,539820,--,-178189,-21465,-199654,13262,-212916,--,--,-212916,48289,--,-164627,-212916,--,--,-164627,--,--,-0.46
110/05/15,108,2,2103,台橡,15148965,13268697,--,--,1880268,--,--,1880268,1236326,90065,734007,172860,906867,235149,671718,--,--,671718,504278,--,1175996,617143,--,54575,1104691,--,71305,0.75
110/05/15,108,2,2104,國際中橡,12280688,9386854,--,--,2893834,--,--,2893834,1251610,--,1642224,11799,1654023,567914,1086109,--,--,1086109,1357209,--,2443318,1022908,--,63201,2366718,--,76600,1.19
110/05/15,108,2,2105,正新,55255780,42803459,--,--,12452321,--,--,12452321,8288903,--,4163418,-7624,4155794,1388016,2767778,--,--,2767778,1008912,--,3776690,2744307,--,23471,3822611,--,-45921,0.85
110/05/15,108,2,2106,建大,16341098,13155750,--,--,3185348,--,--,3185348,2603590,--,581758,22600,604358,159468,444890,0,--,444890,233051,--,677941,444892,0,-2,677943,0,-2,0.51
110/05/15,108,2,2107,厚生,1485769,1192130,--,--,293639,--,--,293639,104761,--,188878,31587,220465,19855,200610,--,--,200610,344476,--,545086,200610,--,0,545086,--,0,0.57
110/05/15,108,2,2108,南帝,6206658,4486115,--,--,1720543,--,--,1720543,653185,--,1067358,78538,1145896,266013,879883,--,--,879883,35095,--,914978,850055,--,29828,885150,--,29828,1.73
110/05/15,108,2,2109,華豐,2496171,2065907,--,--,430264,--,--,430264,278510,--,151754,-32760,118994,69011,49983,--,--,49983,144562,--,194545,5706,--,44277,74589,--,119956,0.02
110/05/15,108,2,2114,鑫永銓,815712,523428,--,--,292284,--,--,292284,76794,--,215490,40913,256403,52166,204237,--,--,204237,0,--,204237,--,--,--,--,--,--,3.02
110/05/15,108,2,2115,六暉-KY,1336021,1044842,--,--,291179,--,--,291179,141395,--,149784,-2496,147288,42845,104443,--,--,104443,36334,--,140777,104443,--,--,140777,--,--,1.27
110/05/15,108,2,2201,裕隆,41258765,32570966,--,--,8687799,--,2985,8690784,9155021,--,-464237,1841894,1377657,1393143,-15486,--,--,-15486,801109,--,785623,-937259,--,921773,-174588,--,960211,-0.62
110/05/15,108,2,2204,中華,17008674,13778155,--,--,3230519,35423,--,3195096,2106992,--,1088104,-603990,484114,386089,98025,--,--,98025,399854,--,497879,9366,--,88659,388883,--,108996,0.01
110/05/15,108,2,2206,三陽工業,16630971,13692684,--,--,2938287,--,--,2938287,2541618,--,396669,1937508,2334177,143114,2191063,--,--,2191063,222538,--,2413601,2215347,--,-24284,2424675,--,-11074,2.7
110/05/15,108,2,2208,台船,6046653,6590636,--,--,-543983,--,--,-543983,238443,--,-782426,-42371,-824797,1283,-826080,--,--,-826080,--,--,-826080,-827582,--,1502,-827582,--,1502,-1.81
110/05/15,108,2,2211,長榮鋼,4026808,3118824,--,--,907984,--,--,907984,346904,--,561080,41377,602457,124082,478375,--,--,478375,293044,--,771419,298815,--,179560,596210,--,175209,0.77
110/05/15,108,2,2227,裕日車,15875928,13436209,--,--,2439719,--,--,2439719,1937374,481,502826,3364216,3867042,779511,3087531,--,--,3087531,292495,--,3380026,3087531,--,--,3380026,--,--,10.29
110/05/15,108,2,2228,劍麟,2232944,1626172,--,--,606772,--,--,606772,302854,--,303918,71253,375171,87251,287920,--,--,287920,28737,--,316657,287920,--,--,316657,--,--,3.8
110/05/15,108,2,2231,為升,2064126,952186,--,--,1111940,--,--,1111940,403678,--,708262,21041,729303,142097,587206,--,--,587206,8352,--,595558,625383,--,-38177,633352,--,-37794,5.15
110/05/15,108,2,2233,宇隆,1177927,768466,--,--,409461,--,--,409461,216389,--,193072,23574,216646,52618,164028,--,--,164028,20683,--,184711,169064,--,-5036,185509,--,-798,2.81
110/05/15,108,2,2236,百達-KY,879860,659539,--,--,220321,--,--,220321,179283,--,41038,-8525,32513,19121,13392,--,--,13392,26039,--,39431,8309,--,5083,31114,--,8317,0.21
110/05/15,108,2,2239,英利-KY,10592179,8726468,--,--,1865711,--,--,1865711,1095006,--,770705,-166516,604189,71064,533125,--,--,533125,173611,--,706736,354442,--,178683,508864,--,197872,3
110/05/15,108,2,2241,艾姆勒,348500,257303,--,--,91197,--,--,91197,50947,--,40250,18144,58394,11518,46876,--,--,46876,0,--,46876,--,--,--,--,--,--,0.67
110/05/15,108,2,2243,宏旭-KY,637068,569468,--,--,67600,--,--,67600,91600,--,-24000,-15769,-39769,536,-40305,--,--,-40305,7709,--,-32596,-40305,--,--,-32596,--,--,-0.94
110/05/15,108,2,2247,汎德永業,15834628,14033158,--,--,1801470,--,--,1801470,1454474,38467,385463,-9750,375713,84282,291431,--,--,291431,--,--,291431,291431,0,0,291431,0,0,4.06
110/05/15,108,2,2301,光寶科,85641237,73235208,--,--,12406029,--,--,12406029,8878794,--,3527235,1546319,5073554,1218919,3854635,--,--,3854635,924245,--,4778880,3859136,--,-4501,4732834,--,46046,1.66
110/05/15,108,2,2302,麗正,248167,163043,--,--,85124,--,--,85124,79267,--,5857,4929,10786,25,10761,--,--,10761,-16676,--,-5915,10761,--,--,-5915,--,--,0.06
110/05/15,108,2,2303,聯電,68614143,60700033,--,--,7914110,--,--,7914110,10510601,2760002,163511,630283,793794,-241197,1034991,--,--,1034991,4356644,--,5391635,2941923,--,-1906932,7300551,--,-1908916,0.25
110/05/15,108,2,2305,全友,222650,155221,--,--,67429,--,--,67429,138306,--,-70877,82655,11778,7398,4380,--,--,4380,17961,--,22341,3025,--,1355,20509,--,1832,0.01
110/05/15,108,2,2308,台達電,127476328,93422811,--,--,34053517,--,--,34053517,25545837,--,8507680,7881850,16389530,2913839,13475691,--,--,13475691,6845979,--,20321670,12902085,--,573606,17710554,--,2611116,4.97
110/05/15,108,2,2312,金寶,67403233,62935142,--,--,4468091,--,--,4468091,3472954,--,995137,-264399,730738,190688,540050,--,--,540050,443000,--,983050,456494,--,83556,795240,--,187810,0.34
110/05/15,108,2,2313,華通,22543293,19688914,--,--,2854379,--,--,2854379,1326429,--,1527950,-153104,1374846,467619,907227,--,--,907227,182924,--,1090151,907227,--,0,1090151,--,0,0.76
110/05/15,108,2,2314,台揚,3175065,2631091,--,--,543974,--,--,543974,524959,--,19015,-10583,8432,5297,3135,--,--,3135,14789,--,17924,3135,--,0,17924,--,0,0.01
110/05/15,108,2,2316,楠梓電,2469026,2307500,--,--,161526,--,--,161526,217937,--,-56411,386371,329960,35206,294754,--,--,294754,54889,--,349643,294754,--,--,349643,--,--,1.32
110/05/15,108,2,2317,鴻海,2214086625,2094177749,--,--,119908876,--,--,119908876,88251214,--,31657662,27378968,59036630,16845823,42190807,--,--,42190807,20091852,--,62282659,36878567,--,5312240,55702717,--,6579942,2.66
110/05/15,108,2,2321,東訊,899008,821616,--,--,77392,--,--,77392,153462,--,-76070,33340,-42730,345,-43075,--,--,-43075,242880,--,199805,-41123,--,-1952,201757,--,-1952,-0.28
110/05/15,108,2,2323,中環,3756677,2947754,--,--,808923,--,--,808923,608623,--,200300,189139,389439,8923,380516,--,--,380516,145694,--,526210,406204,--,-25688,553681,--,-27471,0.35
110/05/15,108,2,2324,仁寶,462995624,446666766,--,--,16328858,--,--,16328858,11247966,--,5080892,-348557,4732335,1040248,3692087,--,--,3692087,798169,--,4490256,3141636,--,550451,3932126,--,558130,0.72
110/05/15,108,2,2327,國巨,20973920,12744171,--,--,8229749,--,--,8229749,3551440,--,4678309,752913,5431222,1421678,4009544,--,--,4009544,455496,--,4465040,4007169,--,2375,4465889,--,-849,9.45
110/05/15,108,2,2328,廣宇,12155545,11220666,--,--,934879,--,--,934879,560716,--,374163,230733,604896,141923,462973,--,--,462973,-170161,--,292812,442294,--,20679,250563,--,42249,0.85
110/05/15,108,2,2329,華泰,8445532,7587122,--,--,858410,--,--,858410,496421,--,361989,5264,367253,75724,291529,--,--,291529,6533,--,298062,291529,--,0,298062,--,--,0.53
110/05/15,108,2,2330,台積電,459702944,265677589,--,--,194025355,0,62262,194087617,53183008,-334533,140570076,8157016,148727092,20563931,128163161,--,--,128163161,8142006,--,136305167,128158701,--,4460,136300654,--,4513,4.94
110/05/15,108,2,2331,精英,13967787,12615066,--,--,1352721,--,--,1352721,1284946,-543037,-475262,212370,-262892,-50031,-212861,--,--,-212861,43374,--,-169487,-214550,--,1689,-172926,--,3439,-0.38
